country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-07-2024 11:00:00,17.4559458,78.4332152,CO,24.0,30.0,25.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",29-07-2024 11:00:00,17.417094,78.457437,PM2.5,38.0,64.0,47.0
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-07-2024 11:00:00,17.349694,78.451437,PM2.5,2.0,16.0,8.0
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",29-07-2024 11:00:00,23.8175497,91.2726974,SO2,48.0,50.0,49.0
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",29-07-2024 11:00:00,23.8175497,91.2726974,OZONE,5.0,13.0,7.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-07-2024 11:00:00,27.23711,78.01936,PM2.5,6.0,41.0,22.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",29-07-2024 11:00:00,27.106972,78.000111,NH3,1.0,2.0,2.0
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-07-2024 11:00:00,27.19412,77.96237,NH3,1.0,5.0,3.0
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-07-2024 11:00:00,27.19412,77.96237,SO2,17.0,19.0,17.0
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",29-07-2024 11:00:00,27.169338,78.03582,PM2.5,14.0,44.0,26.0
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-07-2024 11:00:00,27.19862,77.92066,NO2,20.0,28.0,22.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",29-07-2024 11:00:00,28.359581,79.414455,PM2.5,6.0,13.0,9.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",29-07-2024 11:00:00,28.359581,79.414455,PM10,11.0,21.0,16.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",29-07-2024 11:00:00,28.359581,79.414455,OZONE,3.0,6.0,5.0
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",29-07-2024 11:00:00,28.38910936,79.42963708,PM2.5,6.0,13.0,9.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-07-2024 11:00:00,28.406963,77.849831,PM2.5,13.0,52.0,28.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-07-2024 11:00:00,28.406963,77.849831,PM10,34.0,92.0,55.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-07-2024 11:00:00,28.406963,77.849831,NH3,11.0,18.0,12.0
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",29-07-2024 11:00:00,27.168897,78.37696,NH3,2.0,2.0,2.0
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",29-07-2024 11:00:00,27.168897,78.37696,SO2,15.0,26.0,19.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",29-07-2024 11:00:00,27.1594,78.3953,NO2,13.0,14.0,14.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",29-07-2024 11:00:00,27.1594,78.3953,CO,13.0,18.0,15.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",29-07-2024 11:00:00,27.1594,78.3953,OZONE,9.0,12.0,9.0
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-07-2024 11:00:00,28.646233,77.358075,OZONE,14.0,44.0,25.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-07-2024 11:00:00,28.6603346,77.3572563,PM10,34.0,104.0,58.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-07-2024 11:00:00,28.6603346,77.3572563,SO2,1.0,11.0,4.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-07-2024 11:00:00,28.47272,77.482,PM2.5,20.0,62.0,39.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-07-2024 11:00:00,28.47272,77.482,PM10,49.0,165.0,90.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-07-2024 11:00:00,28.725645,77.749675,CO,45.0,64.0,56.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",29-07-2024 11:00:00,26.428282,80.327067,SO2,16.0,18.0,17.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",29-07-2024 11:00:00,26.428282,80.327067,OZONE,11.0,39.0,21.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",29-07-2024 11:00:00,26.509954,80.249612,PM2.5,8.0,51.0,35.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",29-07-2024 11:00:00,26.509954,80.249612,SO2,18.0,23.0,20.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",29-07-2024 11:00:00,26.509954,80.249612,CO,32.0,38.0,35.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-07-2024 11:00:00,26.4703136,80.3229863,PM2.5,47.0,100.0,63.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-07-2024 11:00:00,26.4703136,80.3229863,NO2,22.0,50.0,38.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",29-07-2024 11:00:00,28.2348927,77.8683002,PM2.5,21.0,85.0,41.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",29-07-2024 11:00:00,28.2348927,77.8683002,PM10,50.0,149.0,87.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",29-07-2024 11:00:00,28.2348927,77.8683002,SO2,44.0,50.0,47.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",29-07-2024 11:00:00,28.2348927,77.8683002,CO,18.0,22.0,22.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-07-2024 11:00:00,26.766433,80.927299,PM2.5,25.0,66.0,45.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-07-2024 11:00:00,26.86812,81.005119,NO2,10.0,10.0,10.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-07-2024 11:00:00,26.86812,81.005119,OZONE,42.0,46.0,43.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",29-07-2024 11:00:00,26.906111,80.948222,OZONE,5.0,40.0,10.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-07-2024 11:00:00,26.8458805,80.9365541,PM2.5,21.0,47.0,33.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-07-2024 11:00:00,26.8458805,80.9365541,OZONE,6.0,25.0,12.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-07-2024 11:00:00,26.83399722,80.8917361,PM10,58.0,99.0,81.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-07-2024 11:00:00,26.83399722,80.8917361,NO2,8.0,19.0,11.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-07-2024 11:00:00,26.83399722,80.8917361,NH3,2.0,9.0,6.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-07-2024 11:00:00,26.83399722,80.8917361,SO2,2.0,15.0,9.0
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-07-2024 11:00:00,28.999264,77.7590354,PM10,16.0,56.0,38.0
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-07-2024 11:00:00,28.999264,77.7590354,NH3,15.0,22.0,18.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-07-2024 11:00:00,28.9535882,77.7622941,SO2,6.0,10.0,7.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-07-2024 11:00:00,28.9535882,77.7622941,CO,18.0,35.0,27.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-07-2024 11:00:00,29.06351,77.709723,PM10,31.0,103.0,57.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-07-2024 11:00:00,29.06351,77.709723,OZONE,3.0,34.0,6.0
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",29-07-2024 11:00:00,28.83526,78.7446,PM2.5,11.0,65.0,33.0
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",29-07-2024 11:00:00,28.83526,78.7446,OZONE,6.0,12.0,7.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",29-07-2024 11:00:00,28.840739,78.697531,PM2.5,2.0,76.0,35.0
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",29-07-2024 11:00:00,28.88528,78.7388,PM2.5,23.0,65.0,40.0
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",29-07-2024 11:00:00,28.88528,78.7388,PM10,39.0,60.0,48.0
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",29-07-2024 11:00:00,28.88528,78.7388,NH3,3.0,3.0,3.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",29-07-2024 11:00:00,28.856664,78.772638,PM2.5,15.0,49.0,31.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",29-07-2024 11:00:00,28.802625,78.753728,PM10,26.0,66.0,42.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",29-07-2024 11:00:00,28.802625,78.753728,SO2,24.0,32.0,30.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-07-2024 11:00:00,29.4723508,77.7194031,PM2.5,20.0,137.0,54.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-07-2024 11:00:00,29.4723508,77.7194031,PM10,23.0,116.0,61.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-07-2024 11:00:00,29.4723508,77.7194031,SO2,6.0,46.0,20.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-07-2024 11:00:00,28.5447608,77.3231257,SO2,1.0,12.0,6.0
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-07-2024 11:00:00,28.5898,77.3101,PM10,37.0,91.0,59.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-07-2024 11:00:00,28.56923,77.393848,CO,8.0,76.0,52.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-07-2024 11:00:00,25.425602,81.917152,PM10,15.0,63.0,41.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-07-2024 11:00:00,25.425602,81.917152,NO2,5.0,6.0,6.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-07-2024 11:00:00,25.425602,81.917152,CO,8.0,19.0,12.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",29-07-2024 11:00:00,25.494,81.863,SO2,25.0,68.0,34.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",29-07-2024 11:00:00,25.301778,82.996789,PM2.5,30.0,80.0,47.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",29-07-2024 11:00:00,25.301778,82.996789,NH3,1.0,1.0,1.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",29-07-2024 11:00:00,25.301778,82.996789,SO2,35.0,37.0,35.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",29-07-2024 11:00:00,25.301778,82.996789,CO,10.0,16.0,11.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",29-07-2024 11:00:00,25.262326,82.995408,PM10,40.0,180.0,76.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",29-07-2024 11:00:00,25.262326,82.995408,SO2,26.0,28.0,27.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",29-07-2024 11:00:00,25.262326,82.995408,OZONE,10.0,15.0,11.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",29-07-2024 11:00:00,25.32393,82.99687,PM10,43.0,81.0,56.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",29-07-2024 11:00:00,25.32393,82.99687,OZONE,3.0,8.0,4.0
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",29-07-2024 11:00:00,27.571409,77.655757,PM10,11.0,131.0,44.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",29-07-2024 11:00:00,30.269444,78.044167,PM2.5,2.0,28.0,14.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",29-07-2024 11:00:00,30.269444,78.044167,SO2,1.0,1.0,1.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29-07-2024 11:00:00,29.2124114,78.9611753,PM10,44.0,88.0,68.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29-07-2024 11:00:00,29.2124114,78.9611753,CO,16.0,44.0,21.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",29-07-2024 11:00:00,30.075911,78.2859547,CO,16.0,38.0,31.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",29-07-2024 11:00:00,23.685297,86.945968,NH3,5.0,7.0,6.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",29-07-2024 11:00:00,23.697936,86.944395,NO2,18.0,41.0,28.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",29-07-2024 11:00:00,23.697936,86.944395,CO,8.0,35.0,19.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",29-07-2024 11:00:00,23.508764,87.35444,PM2.5,2.0,108.0,38.0
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",29-07-2024 11:00:00,23.5404352,87.2892225,CO,15.0,43.0,22.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",29-07-2024 11:00:00,22.06047,88.109737,NO2,11.0,52.0,21.0
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",29-07-2024 11:00:00,22.629801,88.352017,OZONE,14.0,18.0,15.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",29-07-2024 11:00:00,22.554954,88.292568,NH3,2.0,2.0,2.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",29-07-2024 11:00:00,22.611968,88.347422,PM10,10.0,29.0,19.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",29-07-2024 11:00:00,22.611968,88.347422,SO2,6.0,8.0,7.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",29-07-2024 11:00:00,22.611968,88.347422,OZONE,10.0,16.0,12.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",29-07-2024 11:00:00,22.5687319,88.2797276,PM2.5,20.0,61.0,36.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",29-07-2024 11:00:00,22.5687319,88.2797276,PM10,31.0,48.0,38.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",29-07-2024 11:00:00,22.5687319,88.2797276,NO2,11.0,32.0,18.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",29-07-2024 11:00:00,22.5687319,88.2797276,OZONE,12.0,17.0,12.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",29-07-2024 11:00:00,22.5367507,88.3638022,NO2,8.0,19.0,13.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",29-07-2024 11:00:00,22.5367507,88.3638022,SO2,1.0,7.0,4.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",29-07-2024 11:00:00,22.58157048,88.41002457,PM10,15.0,34.0,21.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",29-07-2024 11:00:00,22.58157048,88.41002457,NO2,17.0,23.0,20.0
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",29-07-2024 11:00:00,22.55664,88.342674,SO2,8.0,9.0,9.0
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",29-07-2024 11:00:00,22.55664,88.342674,CO,17.0,24.0,19.0
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",29-07-2024 11:00:00,22.627847,88.380669,NO2,42.0,54.0,49.0
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",29-07-2024 11:00:00,22.627847,88.380669,SO2,6.0,11.0,9.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",29-07-2024 11:00:00,22.51106,88.35142,NO2,25.0,67.0,32.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",29-07-2024 11:00:00,22.51106,88.35142,SO2,8.0,9.0,8.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",29-07-2024 11:00:00,22.51106,88.35142,CO,8.0,18.0,10.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",29-07-2024 11:00:00,26.6879226,88.4152495,NH3,7.0,8.0,7.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",29-07-2024 11:00:00,26.6879226,88.4152495,SO2,7.0,9.0,8.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",29-07-2024 11:00:00,26.6879226,88.4152495,CO,17.0,36.0,20.0
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",29-07-2024 11:00:00,14.675886,77.593027,NO2,17.0,18.0,18.0
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",29-07-2024 11:00:00,14.675886,77.593027,NH3,5.0,5.0,5.0
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",29-07-2024 11:00:00,14.675886,77.593027,CO,16.0,26.0,21.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",29-07-2024 11:00:00,14.465052,78.824187,PM2.5,44.0,58.0,53.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",29-07-2024 11:00:00,14.465052,78.824187,SO2,2.0,3.0,2.0
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",29-07-2024 11:00:00,16.9872867,81.7363176,CO,11.0,72.0,31.0
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",29-07-2024 11:00:00,13.615387,79.40923,NO2,15.0,32.0,20.0
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",29-07-2024 11:00:00,13.615387,79.40923,SO2,1.0,5.0,3.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",29-07-2024 11:00:00,16.536107,80.594233,PM10,42.0,92.0,52.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",29-07-2024 11:00:00,16.486692,80.699436,PM10,43.0,62.0,49.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",29-07-2024 11:00:00,16.486692,80.699436,SO2,6.0,9.0,7.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",29-07-2024 11:00:00,16.486692,80.699436,CO,10.0,17.0,13.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",29-07-2024 11:00:00,16.509717,80.612222,CO,39.0,40.0,39.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",29-07-2024 11:00:00,17.72,83.3,PM2.5,40.0,90.0,64.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",29-07-2024 11:00:00,26.2028636,91.70046436,PM2.5,1.0,35.0,13.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",29-07-2024 11:00:00,26.10887,91.589544,PM2.5,8.0,382.0,82.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",29-07-2024 11:00:00,26.181742,91.78063,SO2,3.0,3.0,3.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",29-07-2024 11:00:00,26.181742,91.78063,OZONE,3.0,9.0,5.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",29-07-2024 11:00:00,26.349082,92.68449,PM2.5,22.0,47.0,27.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",29-07-2024 11:00:00,26.349082,92.68449,NH3,1.0,6.0,2.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",29-07-2024 11:00:00,26.349082,92.68449,SO2,10.0,12.0,11.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",29-07-2024 11:00:00,26.349082,92.68449,OZONE,3.0,186.0,76.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",29-07-2024 11:00:00,26.446912,91.439057,PM2.5,2.0,38.0,14.0
India,Assam,Silchar,"Tarapur, Silchar - PCBA",29-07-2024 11:00:00,24.82827,92.79525,NO2,7.0,9.0,8.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",29-07-2024 11:00:00,24.75746,84.366208,NO2,10.0,11.0,11.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",29-07-2024 11:00:00,24.75746,84.366208,CO,10.0,32.0,28.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",29-07-2024 11:00:00,26.80365,84.51954,NO2,26.0,31.0,29.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",29-07-2024 11:00:00,26.80365,84.51954,CO,34.0,48.0,42.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",29-07-2024 11:00:00,26.80365,84.51954,OZONE,2.0,13.0,7.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",29-07-2024 11:00:00,25.265194,87.012947,NH3,7.0,8.0,8.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",29-07-2024 11:00:00,25.265194,87.012947,OZONE,10.0,17.0,12.0
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",29-07-2024 11:00:00,25.56752,83.966379,NO2,2.0,7.0,5.0
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",29-07-2024 11:00:00,25.56752,83.966379,NH3,1.0,1.0,1.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",29-07-2024 11:00:00,25.7808257,84.7446768,PM10,24.0,62.0,39.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",29-07-2024 11:00:00,25.7808257,84.7446768,NH3,7.0,19.0,11.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",29-07-2024 11:00:00,25.7808257,84.7446768,SO2,26.0,93.0,64.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",29-07-2024 11:00:00,24.792403,84.992416,NO2,16.0,24.0,20.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",29-07-2024 11:00:00,24.762518,84.982348,NO2,8.0,19.0,12.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",29-07-2024 11:00:00,24.762518,84.982348,SO2,7.0,10.0,9.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",29-07-2024 11:00:00,24.762518,84.982348,OZONE,33.0,81.0,59.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",29-07-2024 11:00:00,25.697189,85.2459,PM2.5,42.0,91.0,69.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",29-07-2024 11:00:00,25.697189,85.2459,PM10,52.0,97.0,68.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",29-07-2024 11:00:00,25.560083,87.553265,SO2,5.0,13.0,10.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",29-07-2024 11:00:00,25.560083,87.553265,OZONE,4.0,4.0,4.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",29-07-2024 11:00:00,26.0881305,87.93840336,PM2.5,5.0,42.0,17.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-07-2024 11:00:00,27.308328,84.531742,NO2,4.0,10.0,8.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-07-2024 11:00:00,27.308328,84.531742,SO2,2.0,5.0,3.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-07-2024 11:00:00,27.308328,84.531742,OZONE,1.0,9.0,2.0
India,Bihar,Munger,"Town Hall, Munger - BSPCB",29-07-2024 11:00:00,25.376776,86.471523,NO2,8.0,10.0,9.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",29-07-2024 11:00:00,26.11442,85.39813,PM2.5,42.0,70.0,55.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-07-2024 11:00:00,26.1403345,85.3650192,NH3,2.0,2.0,2.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-07-2024 11:00:00,26.1403345,85.3650192,SO2,9.0,17.0,12.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",29-07-2024 11:00:00,26.1209,85.3647,SO2,6.0,10.0,7.0
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",29-07-2024 11:00:00,25.586562,85.043586,NH3,1.0,7.0,3.0
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",29-07-2024 11:00:00,25.586562,85.043586,SO2,4.0,12.0,10.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",29-07-2024 11:00:00,25.592539,85.227158,PM2.5,41.0,64.0,52.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",29-07-2024 11:00:00,25.592539,85.227158,NO2,32.0,35.0,34.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",29-07-2024 11:00:00,25.592539,85.227158,CO,30.0,57.0,46.0
